Fiscal Year,Fiscal Quarter,Fiscal Period,FSLine Statement L1,FSLine Statement L2,Product,Country,Currency,Amount in Local Currency,Amount in USD,Version
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product C,Japan,JPY,18072.28,162.65,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product C,Japan,JPY,254913.57,2294.22,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product C,Japan,JPY,-11110.38,-99.99,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product C,Japan,JPY,-1675.33,-15.08,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product C,Japan,JPY,16661.6,149.95,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product C,Japan,JPY,48051.66,432.46,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product C,Japan,JPY,17307.77,155.77,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product C,Japan,JPY,33355.01,300.2,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product C,Japan,JPY,37725.93,339.53,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product C,Japan,JPY,29607.9,266.47,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product C,Japan,JPY,40.71,0.37,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product C,Japan,JPY,2348.43,21.14,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product C,Japan,JPY,1854.45,16.69,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product D,Japan,JPY,31331.68,281.99,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product D,Japan,JPY,55039.33,495.35,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product D,Japan,JPY,11947.85,107.53,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product D,Japan,JPY,267484.41,2407.36,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product D,Japan,JPY,-6237.93,-56.14,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product D,Japan,JPY,555.36,5.0,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product D,Japan,JPY,16679.02,150.11,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product D,Japan,JPY,50477.75,454.3,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product D,Japan,JPY,9497.85,85.48,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product D,Japan,JPY,12645.22,113.81,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product D,Japan,JPY,29587.54,266.29,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product D,Japan,JPY,19174.64,172.57,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product D,Japan,JPY,-1969.33,-17.72,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product D,Japan,JPY,2236.63,20.13,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product D,Japan,JPY,1648.55,14.84,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product A,United Kingdom,GBP,67616.43,84520.54,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product A,United Kingdom,GBP,140324.89,175406.11,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product A,United Kingdom,GBP,22694.32,28367.9,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product A,United Kingdom,GBP,497801.99,622252.49,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product A,United Kingdom,GBP,-22230.45,-27788.06,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product A,United Kingdom,GBP,3027.62,3784.53,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product A,United Kingdom,GBP,37100.09,46375.12,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product A,United Kingdom,GBP,145189.82,181487.28,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product A,United Kingdom,GBP,32874.7,41093.37,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product A,United Kingdom,GBP,57878.24,72347.79,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product A,United Kingdom,GBP,92759.19,115948.99,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product A,United Kingdom,GBP,46897.21,58621.52,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product A,United Kingdom,GBP,-3938.79,-4923.49,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product A,United Kingdom,GBP,5572.17,6965.21,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product A,United Kingdom,GBP,1880.78,2350.98,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product B,United Kingdom,GBP,45352.56,56690.7,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product B,United Kingdom,GBP,105567.27,131959.08,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product B,United Kingdom,GBP,22717.42,28396.78,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product B,United Kingdom,GBP,553177.64,691472.05,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product B,United Kingdom,GBP,-12269.26,-15336.58,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product B,United Kingdom,GBP,-798.95,-998.69,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product B,United Kingdom,GBP,25517.69,31897.11,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product B,United Kingdom,GBP,94439.49,118049.36,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product B,United Kingdom,GBP,30356.64,37945.8,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product B,United Kingdom,GBP,37418.25,46772.81,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product B,United Kingdom,GBP,45765.67,57207.09,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product B,United Kingdom,GBP,43934.6,54918.26,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product B,United Kingdom,GBP,4996.69,6245.86,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product B,United Kingdom,GBP,3554.16,4442.71,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product B,United Kingdom,GBP,3339.36,4174.2,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product C,United Kingdom,GBP,29103.92,36379.9,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product C,United Kingdom,GBP,103094.01,128867.51,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product C,United Kingdom,GBP,17520.22,21900.28,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product C,United Kingdom,GBP,375583.3,469479.13,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product C,United Kingdom,GBP,-6457.77,-8072.21,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product C,United Kingdom,GBP,1112.5,1390.63,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product C,United Kingdom,GBP,18466.39,23082.99,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product C,United Kingdom,GBP,58992.19,73740.24,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product C,United Kingdom,GBP,13527.53,16909.42,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product C,United Kingdom,GBP,16693.97,20867.46,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product C,United Kingdom,GBP,59138.68,73923.35,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product C,United Kingdom,GBP,30111.56,37639.45,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product C,United Kingdom,GBP,-2007.94,-2509.92,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product C,United Kingdom,GBP,4037.78,5047.23,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product C,United Kingdom,GBP,2168.64,2710.8,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product D,United Kingdom,GBP,27315.13,34143.91,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product D,United Kingdom,GBP,59898.55,74873.19,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product D,United Kingdom,GBP,14383.53,17979.41,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product D,United Kingdom,GBP,266872.37,333590.46,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product D,United Kingdom,GBP,-7862.79,-9828.49,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product D,United Kingdom,GBP,-323.52,-404.39,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product D,United Kingdom,GBP,10239.68,12799.6,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product D,United Kingdom,GBP,61503.75,76879.69,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product D,United Kingdom,GBP,10963.91,13704.88,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product D,United Kingdom,GBP,26743.41,33429.26,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product D,United Kingdom,GBP,21741.39,27176.74,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product D,United Kingdom,GBP,20872.27,26090.34,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product D,United Kingdom,GBP,892.36,1115.45,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product D,United Kingdom,GBP,2671.46,3339.33,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product D,United Kingdom,GBP,1666.49,2083.11,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product A,United States,USD,77765.36,77765.36,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product A,United States,USD,180387.35,180387.35,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product A,United States,USD,48340.89,48340.89,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product A,United States,USD,597029.0,597029.0,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product A,United States,USD,-13252.32,-13252.32,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product A,United States,USD,2915.88,2915.88,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product A,United States,USD,25731.45,25731.45,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product A,United States,USD,114812.71,114812.71,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product A,United States,USD,23065.76,23065.76,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product A,United States,USD,38371.39,38371.39,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product A,United States,USD,103527.67,103527.67,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product A,United States,USD,56524.91,56524.91,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product A,United States,USD,3611.71,3611.71,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product A,United States,USD,3896.77,3896.77,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product A,United States,USD,5068.25,5068.25,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product B,United States,USD,46706.8,46706.8,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product B,United States,USD,151243.37,151243.37,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product B,United States,USD,34369.74,34369.74,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product B,United States,USD,603188.6,603188.6,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product B,United States,USD,-28187.74,-28187.74,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product B,United States,USD,-2146.48,-2146.48,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product B,United States,USD,28427.31,28427.31,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product B,United States,USD,92284.73,92284.73,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product B,United States,USD,23475.43,23475.43,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product B,United States,USD,41936.17,41936.17,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product B,United States,USD,67378.94,67378.94,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product B,United States,USD,36243.74,36243.74,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product B,United States,USD,971.55,971.55,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product B,United States,USD,3765.28,3765.28,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product B,United States,USD,4425.72,4425.72,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product C,United States,USD,52333.77,52333.77,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product C,United States,USD,150190.76,150190.76,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product C,United States,USD,29185.07,29185.07,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product C,United States,USD,485419.1,485419.1,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product C,United States,USD,-22962.48,-22962.48,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product C,United States,USD,-546.16,-546.16,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product C,United States,USD,34567.6,34567.6,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product C,United States,USD,113204.91,113204.91,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product C,United States,USD,17944.45,17944.45,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product C,United States,USD,49444.26,49444.26,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product C,United States,USD,52920.12,52920.12,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product C,United States,USD,39717.22,39717.22,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product C,United States,USD,-4552.31,-4552.31,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product C,United States,USD,6093.53,6093.53,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product C,United States,USD,1290.97,1290.97,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Labor,Product D,United States,USD,34722.93,34722.93,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Direct Materials,Product D,United States,USD,83656.61,83656.61,Actuals
2023,Q4,2023-11,Cost of Goods Sold,Manufacturing Overhead,Product D,United States,USD,24686.76,24686.76,Actuals
2023,Q4,2023-11,Net Revenue,Gross Revenue,Product D,United States,USD,338324.44,338324.44,Actuals
2023,Q4,2023-11,Net Revenue,Returns and Refunds,Product D,United States,USD,-17658.02,-17658.02,Actuals
2023,Q4,2023-11,Net Revenue,Revenue Adjustment,Product D,United States,USD,-463.27,-463.27,Actuals
2023,Q4,2023-11,OPEX,General & Administrative,Product D,United States,USD,15828.15,15828.15,Actuals
2023,Q4,2023-11,OPEX,Headcount Expenses,Product D,United States,USD,96277.45,96277.45,Actuals
2023,Q4,2023-11,OPEX,IT Expenses,Product D,United States,USD,16866.32,16866.32,Actuals
2023,Q4,2023-11,OPEX,Marketing Expenses,Product D,United States,USD,16697.43,16697.43,Actuals
2023,Q4,2023-11,OPEX,R&D Expenses,Product D,United States,USD,59496.29,59496.29,Actuals
2023,Q4,2023-11,OPEX,Sales Expenses,Product D,United States,USD,22744.12,22744.12,Actuals
2023,Q4,2023-11,Other Income/Expenses,Foreign Exchange Gain/Loss,Product D,United States,USD,2585.74,2585.74,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Expense,Product D,United States,USD,6321.64,6321.64,Actuals
2023,Q4,2023-11,Other Income/Expenses,Interest Income,Product D,United States,USD,1054.71,1054.71,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Labor,Product A,Australia,AUD,40824.88,28577.42,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Materials,Product A,Australia,AUD,68592.19,48014.53,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Manufacturing Overhead,Product A,Australia,AUD,15986.94,11190.86,Actuals
2023,Q4,2023-12,Net Revenue,Gross Revenue,Product A,Australia,AUD,329273.09,230491.16,Actuals
2023,Q4,2023-12,Net Revenue,Returns and Refunds,Product A,Australia,AUD,-6662.13,-4663.49,Actuals
2023,Q4,2023-12,Net Revenue,Revenue Adjustment,Product A,Australia,AUD,837.41,586.18,Actuals
2023,Q4,2023-12,OPEX,General & Administrative,Product A,Australia,AUD,13592.27,9514.59,Actuals
2023,Q4,2023-12,OPEX,Headcount Expenses,Product A,Australia,AUD,92808.18,64965.73,Actuals
2023,Q4,2023-12,OPEX,IT Expenses,Product A,Australia,AUD,18962.32,13273.63,Actuals
2023,Q4,2023-12,OPEX,Marketing Expenses,Product A,Australia,AUD,33378.75,23365.12,Actuals
2023,Q4,2023-12,OPEX,R&D Expenses,Product A,Australia,AUD,43489.42,30442.6,Actuals
2023,Q4,2023-12,OPEX,Sales Expenses,Product A,Australia,AUD,25285.52,17699.86,Actuals
2023,Q4,2023-12,Other Income/Expenses,Foreign Exchange Gain/Loss,Product A,Australia,AUD,-511.15,-357.81,Actuals
2023,Q4,2023-12,Other Income/Expenses,Interest Expense,Product A,Australia,AUD,4427.27,3099.09,Actuals
2023,Q4,2023-12,Other Income/Expenses,Interest Income,Product A,Australia,AUD,922.55,645.78,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Labor,Product B,Australia,AUD,34254.06,23977.84,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Materials,Product B,Australia,AUD,72548.16,50783.71,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Manufacturing Overhead,Product B,Australia,AUD,17790.93,12453.65,Actuals
2023,Q4,2023-12,Net Revenue,Gross Revenue,Product B,Australia,AUD,309390.12,216573.08,Actuals
2023,Q4,2023-12,Net Revenue,Returns and Refunds,Product B,Australia,AUD,-11083.9,-7758.73,Actuals
2023,Q4,2023-12,Net Revenue,Revenue Adjustment,Product B,Australia,AUD,1717.36,1202.15,Actuals
2023,Q4,2023-12,OPEX,General & Administrative,Product B,Australia,AUD,15161.9,10613.33,Actuals
2023,Q4,2023-12,OPEX,Headcount Expenses,Product B,Australia,AUD,77653.74,54357.61,Actuals
2023,Q4,2023-12,OPEX,IT Expenses,Product B,Australia,AUD,10216.79,7151.75,Actuals
2023,Q4,2023-12,OPEX,Marketing Expenses,Product B,Australia,AUD,24786.59,17350.61,Actuals
2023,Q4,2023-12,OPEX,R&D Expenses,Product B,Australia,AUD,30391.09,21273.76,Actuals
2023,Q4,2023-12,OPEX,Sales Expenses,Product B,Australia,AUD,20510.66,14357.46,Actuals
2023,Q4,2023-12,Other Income/Expenses,Foreign Exchange Gain/Loss,Product B,Australia,AUD,2256.53,1579.57,Actuals
2023,Q4,2023-12,Other Income/Expenses,Interest Expense,Product B,Australia,AUD,1633.93,1143.75,Actuals
2023,Q4,2023-12,Other Income/Expenses,Interest Income,Product B,Australia,AUD,1003.67,702.57,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Labor,Product C,Australia,AUD,27664.67,19365.27,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Materials,Product C,Australia,AUD,61244.69,42871.28,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Manufacturing Overhead,Product C,Australia,AUD,17188.65,12032.05,Actuals
2023,Q4,2023-12,Net Revenue,Gross Revenue,Product C,Australia,AUD,212167.94,148517.56,Actuals
2023,Q4,2023-12,Net Revenue,Returns and Refunds,Product C,Australia,AUD,-6205.89,-4344.13,Actuals
2023,Q4,2023-12,Net Revenue,Revenue Adjustment,Product C,Australia,AUD,-77.64,-54.35,Actuals
2023,Q4,2023-12,OPEX,General & Administrative,Product C,Australia,AUD,13757.54,9630.28,Actuals
2023,Q4,2023-12,OPEX,Headcount Expenses,Product C,Australia,AUD,62292.11,43604.48,Actuals
2023,Q4,2023-12,OPEX,IT Expenses,Product C,Australia,AUD,14665.61,10265.93,Actuals
2023,Q4,2023-12,OPEX,Marketing Expenses,Product C,Australia,AUD,23992.06,16794.44,Actuals
2023,Q4,2023-12,OPEX,R&D Expenses,Product C,Australia,AUD,21913.41,15339.39,Actuals
2023,Q4,2023-12,OPEX,Sales Expenses,Product C,Australia,AUD,17201.08,12040.76,Actuals
2023,Q4,2023-12,Other Income/Expenses,Foreign Exchange Gain/Loss,Product C,Australia,AUD,-1254.73,-878.31,Actuals
2023,Q4,2023-12,Other Income/Expenses,Interest Expense,Product C,Australia,AUD,1987.37,1391.16,Actuals
2023,Q4,2023-12,Other Income/Expenses,Interest Income,Product C,Australia,AUD,1837.91,1286.54,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Labor,Product D,Australia,AUD,20853.52,14597.46,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Materials,Product D,Australia,AUD,42860.09,30002.06,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Manufacturing Overhead,Product D,Australia,AUD,10404.92,7283.44,Actuals
2023,Q4,2023-12,Net Revenue,Gross Revenue,Product D,Australia,AUD,159716.73,111801.71,Actuals
2023,Q4,2023-12,Net Revenue,Returns and Refunds,Product D,Australia,AUD,-2190.31,-1533.22,Actuals
2023,Q4,2023-12,Net Revenue,Revenue Adjustment,Product D,Australia,AUD,-69.63,-48.74,Actuals
2023,Q4,2023-12,OPEX,General & Administrative,Product D,Australia,AUD,10742.54,7519.78,Actuals
2023,Q4,2023-12,OPEX,Headcount Expenses,Product D,Australia,AUD,36323.67,25426.57,Actuals
2023,Q4,2023-12,OPEX,IT Expenses,Product D,Australia,AUD,11117.24,7782.07,Actuals
2023,Q4,2023-12,OPEX,Marketing Expenses,Product D,Australia,AUD,10974.44,7682.11,Actuals
2023,Q4,2023-12,OPEX,R&D Expenses,Product D,Australia,AUD,17216.14,12051.3,Actuals
2023,Q4,2023-12,OPEX,Sales Expenses,Product D,Australia,AUD,15173.38,10621.37,Actuals
2023,Q4,2023-12,Other Income/Expenses,Foreign Exchange Gain/Loss,Product D,Australia,AUD,-1487.64,-1041.35,Actuals
2023,Q4,2023-12,Other Income/Expenses,Interest Expense,Product D,Australia,AUD,2449.33,1714.53,Actuals
2023,Q4,2023-12,Other Income/Expenses,Interest Income,Product D,Australia,AUD,1292.09,904.46,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Labor,Product A,Canada,CAD,40854.62,30640.96,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Direct Materials,Product A,Canada,CAD,115244.32,86433.24,Actuals
2023,Q4,2023-12,Cost of Goods Sold,Manufacturing Overhead,Product A,Canada,CAD,22526.27,16894.7,Actuals
2023,Q4,2023-12,Net Revenue,Gross Revenue,Product A,Canada,CAD,445569.7,334177.28,Actuals
2023,Q4,2023-12,Net Revenue,Returns and Refunds,Product A,Canada,CAD,-20175.56,-15131.67,Actuals
2023,Q4,2023-12,Net Revenue,Revenue Adjustment,Product A,Canada,CAD,1051.98,788.98,Actuals
2023,Q4,2023-12,OPEX,General & Administrative,Product A,Canada,CAD,18329.46,13747.1,Actuals
2023,Q4,2023-12,OPEX,Headcount Expenses,Product A,Canada,CAD,57880.62,43410.47,Actuals
